rainfall_24h,rainfall_7d,temperature,humidity,wind_speed,elevation,river_proximity,flood_history_freq,soil_saturation_idx,population_density,risk_level
97.62,435.01,27.5,59.4,38.7,116.0,2.64,0.071,0.87,1928.0,2
7.0,27.74,26.6,58.7,25.4,11.9,5.22,0.185,0.055,2822.0,1
26.07,78.3,21.7,80.3,2.2,141.7,0.49,0.207,0.157,19455.0,1
1.28,6.65,24.9,45.0,2.9,181.9,4.48,0.308,0.013,6168.0,0
12.73,63.87,23.1,42.2,27.5,76.7,14.63,0.453,0.128,5795.0,0
52.95,296.02,29.2,84.2,37.3,109.8,0.13,0.178,0.592,353.0,2
1.9,11.23,22.1,52.2,22.8,35.2,1.87,0.218,0.022,100.0,1
25.47,152.02,24.2,82.9,3.9,325.7,3.27,0.14,0.304,760.0,0
5.02,32.61,26.8,85.9,9.5,28.8,5.42,0.331,0.065,705.0,0
1.73,7.7,25.8,83.6,32.4,10.0,1.03,0.125,0.015,939.0,1
35.5,141.79,28.2,94.3,54.2,132.7,4.39,0.662,0.284,1700.0,1
2.57,17.12,23.7,57.5,5.9,30.4,5.2,0.627,0.034,534.0,1
6.96,23.0,25.4,98.6,50.6,351.7,1.32,0.374,0.046,2294.0,0
32.38,209.07,21.4,61.2,15.6,53.1,1.54,0.494,0.418,671.0,2
17.68,64.63,19.5,74.3,8.9,227.7,20.23,0.19,0.129,4832.0,0
15.54,123.68,29.9,99.0,5.7,28.3,13.92,0.229,0.247,526.0,1
15.68,84.78,36.5,73.9,18.6,33.3,6.53,0.172,0.17,13134.0,1
8.21,63.65,25.4,80.5,9.2,281.0,7.54,0.153,0.127,5642.0,0
3.54,18.94,22.7,95.2,32.9,21.9,0.14,0.426,0.038,2894.0,1
85.29,284.51,31.3,46.5,26.5,10.0,2.99,0.135,0.569,488.0,2
4.47,18.47,30.8,94.8,30.0,151.4,1.77,0.177,0.037,2262.0,1
76.54,285.37,24.8,79.2,0.2,104.5,1.85,0.582,0.571,2989.0,2
3.02,9.13,27.3,83.9,16.2,75.0,3.9,0.019,0.018,2263.0,0
8.86,58.6,28.9,41.0,15.4,291.1,2.04,0.305,0.117,5950.0,0
8.62,65.43,14.7,44.4,9.4,65.1,0.4,0.402,0.131,283.0,1
17.87,135.01,29.4,87.3,27.7,391.8,12.66,0.401,0.27,3169.0,0
39.22,187.82,34.5,82.0,38.3,136.5,8.11,0.389,0.376,5613.0,0
5.23,30.23,28.2,55.2,42.2,198.2,1.73,0.483,0.06,2858.0,1
16.83,90.52,31.0,74.4,34.3,243.5,8.76,0.074,0.181,476.0,0
12.53,53.15,24.0,40.3,0.4,88.6,0.66,0.489,0.106,4098.0,0
2.76,11.19,30.8,56.2,3.2,49.9,6.16,0.248,0.022,5232.0,0
28.73,150.63,26.7,62.3,26.0,401.0,0.74,0.495,0.301,2203.0,1
3.93,16.97,25.9,69.5,26.9,152.6,1.4,0.292,0.034,4539.0,0
0.05,0.4,39.1,65.9,7.6,10.3,11.24,0.285,0.001,1336.0,0
11.2,51.05,29.3,87.8,13.0,136.2,0.37,0.094,0.102,4863.0,1
25.26,178.17,18.2,64.9,6.0,175.7,3.66,0.311,0.356,2276.0,1
8.1,54.66,31.9,75.3,15.2,244.1,1.03,0.369,0.109,5565.0,0
48.99,321.93,17.7,97.2,0.4,509.3,4.06,0.256,0.644,12192.0,2
13.35,87.91,30.9,92.7,2.6,11.8,1.81,0.521,0.176,4684.0,1
0.29,1.03,24.1,81.1,49.8,205.9,1.51,0.33,0.002,1451.0,0
11.0,79.18,35.3,95.9,0.3,12.9,0.72,0.13,0.158,1623.0,1
50.64,362.57,26.4,82.3,5.7,136.9,14.46,0.201,0.725,14477.0,1
1.26,5.48,20.3,70.5,4.7,99.5,6.28,0.138,0.011,378.0,0
18.76,95.68,33.1,96.4,47.7,139.7,3.87,0.118,0.191,4016.0,0
35.79,217.15,32.2,54.0,4.6,376.8,13.26,0.134,0.434,832.0,0
26.5,119.51,19.7,81.1,8.5,43.7,6.62,0.41,0.239,2707.0,1
7.0,48.13,26.8,81.9,1.1,357.5,0.21,0.038,0.096,772.0,1
21.61,163.94,29.0,54.9,40.8,98.4,16.16,0.168,0.328,511.0,0
14.54,96.35,19.7,82.5,1.9,331.5,2.52,0.165,0.193,3626.0,0
12.91,60.96,20.8,74.7,19.6,241.4,1.53,0.103,0.122,3550.0,0
3.31,25.05,23.3,57.2,3.0,134.9,14.95,0.162,0.05,1349.0,0
12.44,85.92,29.5,68.9,39.0,322.3,1.51,0.148,0.172,100.0,0
9.06,53.99,31.5,48.5,1.2,181.3,3.87,0.508,0.108,10439.0,1
0.69,5.07,27.5,68.3,6.8,85.2,4.52,0.521,0.01,892.0,0
8.56,65.05,24.7,62.5,15.7,585.3,4.5,0.14,0.13,863.0,0
3.29,20.64,33.4,48.6,7.5,167.2,0.26,0.275,0.041,622.0,1
14.78,79.08,24.6,87.7,20.3,462.2,2.34,0.286,0.158,17179.0,0
4.46,26.26,36.8,82.7,29.1,208.2,5.84,0.281,0.053,405.0,0
27.21,133.58,41.8,94.8,4.3,118.8,1.86,0.164,0.267,2417.0,1
49.25,161.43,39.5,57.8,10.0,10.0,11.87,0.171,0.323,2097.0,1
21.8,139.61,27.7,56.0,12.8,23.0,5.62,0.658,0.279,2835.0,1
5.39,35.94,28.1,67.5,29.1,65.3,1.14,0.135,0.072,3028.0,1
10.64,50.75,28.3,96.4,4.9,78.3,33.73,0.166,0.102,882.0,0
71.9,217.5,33.5,96.0,2.3,239.6,0.57,0.423,0.435,370.0,2
1.52,5.17,35.6,52.9,15.1,340.5,8.61,0.246,0.01,355.0,0
2.55,9.0,24.1,62.6,0.9,34.4,1.87,0.63,0.018,1259.0,1
48.21,290.36,35.3,61.7,23.3,196.7,4.84,0.227,0.581,3258.0,2
35.88,263.8,20.2,54.4,4.9,138.6,18.74,0.214,0.528,10432.0,1
12.54,92.21,28.0,80.0,3.1,79.8,0.73,0.492,0.184,1228.0,1
4.22,20.07,19.3,98.5,1.2,19.9,5.74,0.275,0.04,8338.0,1
4.23,22.55,30.8,92.6,1.1,79.4,5.29,0.191,0.045,10330.0,0
13.72,81.64,17.2,78.6,10.7,52.9,11.29,0.288,0.163,2239.0,0
12.04,91.81,24.7,85.2,21.7,62.8,2.85,0.047,0.184,598.0,1
36.41,220.93,28.3,95.3,11.7,22.0,13.52,0.378,0.442,2924.0,1
3.36,18.73,23.0,55.7,4.4,353.8,2.4,0.465,0.037,2590.0,0
2.65,18.35,29.7,46.5,9.8,97.1,4.6,0.214,0.037,238.0,0
70.09,230.64,21.5,66.3,11.5,312.6,0.65,0.067,0.461,100.0,1
10.97,36.51,15.0,73.0,2.0,257.6,7.75,0.176,0.073,3617.0,0
44.47,153.87,21.2,97.9,6.1,115.9,7.85,0.344,0.308,100.0,1
27.29,178.07,24.6,40.9,11.3,66.0,0.1,0.16,0.356,212.0,1
28.73,170.84,15.3,61.9,4.2,466.4,17.52,0.168,0.342,570.0,0
51.29,400.97,25.9,64.9,18.1,627.9,0.9,0.249,0.802,776.0,2
20.66,68.64,27.8,60.5,45.4,10.4,0.96,0.4,0.137,1969.0,1
13.24,97.95,19.5,41.5,3.8,225.0,13.04,0.398,0.196,2133.0,0
7.3,29.17,33.8,76.1,12.6,140.0,1.76,0.354,0.058,100.0,0
6.84,50.8,31.4,64.7,35.3,150.1,2.32,0.507,0.102,4739.0,0
4.36,30.71,22.6,64.9,2.9,286.5,7.18,0.278,0.061,4654.0,0
2.1,10.22,35.1,80.9,19.6,236.5,4.1,0.136,0.02,100.0,0
27.17,177.51,28.2,92.8,8.3,12.7,3.09,0.427,0.355,259.0,1
2.84,11.46,24.2,56.3,18.2,506.2,13.21,0.211,0.023,2654.0,0
7.95,49.48,26.6,88.4,19.7,191.2,1.32,0.517,0.099,622.0,1
16.57,100.65,31.9,56.8,11.7,26.4,9.23,0.453,0.201,2567.0,1
48.39,322.63,25.0,90.6,24.6,10.0,0.66,0.144,0.645,1615.0,3
16.76,76.04,28.5,75.3,43.7,288.9,2.88,0.559,0.152,1119.0,0
21.18,130.42,31.4,87.1,11.9,195.1,1.64,0.333,0.261,13592.0,1
77.53,489.04,28.4,58.4,5.7,163.7,4.64,0.386,0.978,100.0,2
9.59,29.91,33.9,94.3,5.9,141.5,4.07,0.18,0.06,100.0,0
18.09,64.05,19.4,58.6,24.2,434.0,6.02,0.326,0.128,2362.0,0
35.38,129.33,33.4,59.0,7.2,329.3,0.44,0.092,0.259,2582.0,1
7.04,24.79,37.1,73.2,0.1,139.2,4.57,0.349,0.05,474.0,0
3.3,24.06,22.8,96.4,12.4,181.7,7.03,0.091,0.048,6498.0,0
3.18,10.93,32.8,90.3,29.7,63.0,5.41,0.102,0.022,12645.0,0
29.29,198.09,29.7,89.1,5.5,682.9,0.12,0.059,0.396,5185.0,1
22.6,172.67,30.2,75.5,20.1,115.9,8.22,0.266,0.345,583.0,0
2.71,16.42,21.2,75.9,2.4,103.5,7.04,0.65,0.033,1178.0,0
14.68,72.71,32.2,79.1,50.4,174.3,1.43,0.228,0.145,100.0,1
5.37,35.94,24.2,53.6,9.2,341.7,12.35,0.104,0.072,6237.0,0
10.03,79.5,25.8,72.0,14.7,138.2,2.65,0.471,0.159,1410.0,0
1.17,5.88,23.2,81.8,0.5,53.8,10.92,0.345,0.012,4201.0,0
9.35,65.9,31.8,55.7,2.4,98.7,2.03,0.339,0.132,1459.0,0
28.26,215.92,20.2,69.5,26.8,263.3,2.01,0.424,0.432,14734.0,1
8.14,34.58,25.3,51.6,2.2,90.5,4.67,0.132,0.069,1825.0,0
2.26,11.19,24.4,49.6,13.1,197.3,10.69,0.194,0.022,1676.0,0
15.07,62.72,29.1,96.0,2.2,244.0,2.88,0.138,0.125,1756.0,0
5.82,30.64,34.9,43.8,12.2,74.1,0.37,0.264,0.061,2644.0,1
10.8,63.45,40.9,64.2,2.4,18.7,6.82,0.118,0.127,674.0,1
18.05,127.25,32.0,43.6,4.3,94.4,1.01,0.034,0.254,1319.0,1
130.57,675.53,21.4,68.5,1.2,10.0,11.17,0.412,1.0,2206.0,3
29.84,141.41,16.6,41.9,16.9,354.2,12.51,0.099,0.283,1295.0,0
39.85,135.51,26.0,89.8,4.4,56.0,5.63,0.281,0.271,2168.0,1
89.32,584.19,22.3,65.8,10.9,419.9,15.8,0.039,1.0,1054.0,2
49.9,316.19,35.9,49.0,3.7,67.5,2.43,0.635,0.632,2465.0,2
15.56,77.79,30.6,87.8,6.0,242.1,14.36,0.509,0.156,1328.0,0
7.26,25.25,29.7,50.7,2.0,10.0,1.76,0.282,0.051,1584.0,1
52.2,277.06,19.3,99.4,4.9,305.9,1.88,0.317,0.554,482.0,2
5.78,31.92,22.4,63.2,1.2,153.6,7.75,0.317,0.064,2114.0,0
14.64,67.74,34.5,42.7,13.3,257.9,2.2,0.082,0.135,2104.0,0
29.01,216.62,19.1,44.0,3.5,297.2,8.46,0.547,0.433,5364.0,1
8.55,46.58,34.8,79.5,6.8,108.2,0.26,0.308,0.093,1639.0,0
1.0,7.68,23.1,59.7,9.7,335.6,2.55,0.067,0.015,8752.0,0
14.36,84.26,30.6,62.4,38.0,98.1,0.81,0.392,0.169,490.0,1
7.78,59.59,35.1,67.0,4.7,129.4,1.7,0.307,0.119,1229.0,1
3.52,19.12,28.5,68.2,8.9,10.0,8.52,0.145,0.038,1370.0,1
25.13,80.24,25.9,47.0,35.2,313.8,2.47,0.249,0.16,2869.0,0
18.11,107.81,24.3,50.4,21.9,175.2,7.04,0.156,0.216,1091.0,0
40.78,274.78,24.3,60.7,21.7,197.5,0.1,0.113,0.55,8561.0,2
61.34,234.89,38.0,52.8,17.3,128.4,2.82,0.142,0.47,2666.0,1
87.16,565.24,27.2,59.3,2.5,99.7,1.25,0.494,1.0,380.0,3
6.3,27.67,35.4,99.0,52.2,490.1,2.86,0.395,0.055,100.0,0
0.16,0.82,28.3,64.1,34.9,127.8,2.71,0.052,0.002,679.0,0
4.06,30.02,21.1,78.6,11.0,10.0,2.55,0.492,0.06,815.0,1
20.12,92.26,30.6,60.9,4.3,108.4,0.88,0.512,0.185,2037.0,1
24.77,103.82,32.0,92.8,1.2,118.1,4.67,0.315,0.208,1098.0,1
3.64,23.1,33.1,97.1,1.2,80.8,3.2,0.484,0.046,2528.0,0
38.43,290.36,35.4,56.8,0.1,386.5,0.64,0.329,0.581,5049.0,1
27.09,126.45,18.9,54.2,2.6,53.6,1.29,0.251,0.253,612.0,1
3.93,12.82,29.2,90.6,35.4,156.9,6.08,0.152,0.026,1957.0,0
53.17,162.21,36.1,89.3,4.9,41.8,2.98,0.267,0.324,2143.0,1
7.34,38.03,29.6,44.1,17.9,89.9,0.41,0.161,0.076,4301.0,0
6.12,44.38,31.2,57.2,11.8,269.6,3.44,0.196,0.089,3092.0,0
13.1,56.41,30.3,68.8,28.7,117.7,14.78,0.353,0.113,1971.0,0
8.87,69.01,17.7,99.7,5.7,142.2,4.08,0.029,0.138,337.0,0
3.88,18.92,32.2,84.7,7.7,18.8,0.13,0.118,0.038,3164.0,1
9.75,77.19,32.4,80.8,6.6,47.8,10.07,0.234,0.154,1156.0,0
6.8,52.77,23.3,94.0,1.4,60.3,2.89,0.184,0.106,2562.0,0
11.87,77.56,15.6,90.1,0.6,208.8,0.55,0.161,0.155,4729.0,0
25.08,86.83,16.5,42.1,1.9,564.3,5.93,0.085,0.174,1695.0,0
1.42,9.44,33.1,45.9,21.7,42.4,1.42,0.192,0.019,1807.0,1
9.91,58.95,31.9,56.2,2.9,49.9,0.44,0.265,0.118,5449.0,1
6.45,51.5,32.3,64.1,29.9,159.3,5.49,0.256,0.103,132.0,0
5.77,24.92,30.5,84.5,0.0,18.2,8.1,0.473,0.05,6630.0,1
5.84,38.04,27.3,68.5,14.2,11.1,11.03,0.527,0.076,1234.0,1
6.53,50.54,25.9,48.3,0.0,60.3,0.46,0.09,0.101,5349.0,1
19.88,105.41,21.3,42.2,38.3,94.3,2.69,0.392,0.211,2083.0,1
3.99,24.2,30.7,96.7,53.5,295.7,1.69,0.335,0.048,666.0,0
14.23,53.16,27.9,95.3,1.7,148.6,4.72,0.086,0.106,4694.0,0
16.03,52.28,25.1,48.0,3.3,172.0,1.68,0.296,0.105,4523.0,1
53.97,182.71,34.7,76.7,55.9,260.3,5.65,0.363,0.365,10534.0,0
23.06,76.69,34.4,96.6,17.8,69.6,0.88,0.397,0.153,341.0,1
19.41,139.61,24.7,69.7,28.8,159.8,20.88,0.061,0.279,4920.0,0
19.19,141.26,24.3,79.8,21.7,15.1,7.37,0.234,0.283,1164.0,1
3.16,22.79,21.9,56.6,48.1,237.8,2.55,0.185,0.046,4219.0,0
17.65,140.12,29.1,46.6,11.1,441.1,0.58,0.121,0.28,1215.0,1
6.97,31.21,29.3,42.8,4.2,108.6,2.31,0.503,0.062,1091.0,0
36.02,179.57,28.8,73.2,58.5,318.3,2.0,0.231,0.359,2844.0,1
34.67,122.21,18.4,48.6,7.8,242.3,5.92,0.598,0.244,3550.0,0
24.47,97.64,33.9,99.9,7.5,400.3,2.96,0.386,0.195,2725.0,1
0.21,0.65,30.1,43.3,13.5,65.5,0.78,0.339,0.001,2559.0,1
13.48,48.54,19.6,80.4,18.5,286.1,11.26,0.206,0.097,4566.0,0
2.19,14.94,27.8,87.2,27.1,175.4,3.54,0.549,0.03,10343.0,0
8.93,43.21,30.7,82.3,4.9,358.4,4.33,0.402,0.086,1882.0,0
20.66,93.27,34.0,72.9,43.2,211.0,10.66,0.273,0.187,2196.0,0
20.78,79.2,26.3,41.8,8.5,104.2,4.16,0.038,0.158,804.0,1
8.12,58.73,18.4,48.8,14.8,10.0,1.41,0.051,0.117,802.0,1
2.15,11.94,24.2,81.9,29.6,637.8,1.33,0.433,0.024,1167.0,0
7.19,25.81,25.7,91.2,28.1,38.5,0.32,0.321,0.052,981.0,1
9.31,65.56,24.9,99.0,38.6,754.0,2.84,0.033,0.131,980.0,0
20.62,130.02,26.0,61.2,2.3,160.7,4.91,0.174,0.26,6748.0,1
0.29,2.16,21.3,93.3,1.4,91.9,4.15,0.564,0.004,1560.0,0
26.97,203.9,34.0,61.9,13.4,232.8,8.9,0.476,0.408,1919.0,1
13.22,53.72,36.7,91.2,8.0,318.0,25.07,0.198,0.107,100.0,0
96.44,309.36,29.5,69.7,10.7,54.8,4.09,0.378,0.619,8573.0,2
4.12,26.91,29.3,64.6,85.4,10.0,1.81,0.577,0.054,894.0,1
11.65,81.9,24.0,90.6,47.6,68.7,5.25,0.105,0.164,12787.0,1
12.34,76.31,28.9,56.6,0.7,38.6,5.25,0.249,0.153,3318.0,0
50.18,316.7,26.9,78.0,37.0,144.0,2.56,0.223,0.633,1503.0,1
2.81,19.92,36.5,69.9,11.0,267.9,4.93,0.139,0.04,687.0,0
4.01,26.69,22.2,93.3,7.5,29.3,4.41,0.224,0.053,597.0,1
31.28,121.77,33.6,86.4,30.8,285.9,0.12,0.438,0.244,205.0,1
36.18,154.62,26.0,65.0,7.9,402.4,7.09,0.017,0.309,413.0,0
31.04,201.01,25.4,75.9,42.9,159.5,1.68,0.306,0.402,1858.0,1
64.76,360.12,26.3,40.4,7.2,10.0,1.36,0.053,0.72,2401.0,2
38.23,169.46,32.2,96.5,0.2,283.5,0.38,0.006,0.339,941.0,1
15.85,79.92,29.6,86.5,40.0,18.1,8.05,0.213,0.16,916.0,1
7.89,41.96,17.7,98.8,11.8,455.1,4.4,0.206,0.084,390.0,0
1.76,12.39,25.0,98.7,14.8,16.0,4.42,0.28,0.025,427.0,1
8.29,42.3,27.8,53.3,16.4,120.4,1.45,0.335,0.085,1739.0,0
7.47,36.39,29.4,87.7,6.6,508.6,0.6,0.253,0.073,4865.0,0
29.22,222.04,34.9,56.4,42.9,230.1,4.21,0.167,0.444,1103.0,1
9.65,65.69,27.5,42.9,3.6,448.8,0.84,0.104,0.131,1013.0,0
11.76,40.28,26.2,77.9,7.0,82.5,4.4,0.485,0.081,932.0,1
42.23,296.16,24.0,78.0,12.7,237.5,0.78,0.213,0.592,3037.0,1
79.12,572.17,24.5,60.3,1.1,250.9,2.82,0.207,1.0,526.0,1
37.26,281.12,27.8,78.5,6.7,277.3,1.73,0.436,0.562,2577.0,1
0.04,0.27,29.4,49.1,1.0,285.2,3.15,0.231,0.001,5150.0,0
4.11,23.65,27.3,62.9,0.4,43.8,1.15,0.334,0.047,1595.0,0
21.0,124.44,28.2,93.1,30.4,277.9,5.97,0.125,0.249,1032.0,0
78.51,272.86,27.4,66.6,8.5,96.8,0.98,0.254,0.546,1476.0,2
25.73,100.93,27.6,64.7,7.8,339.1,1.23,0.432,0.202,4475.0,1
14.91,113.7,31.9,43.3,10.6,44.3,7.62,0.154,0.227,2253.0,0
58.64,438.72,23.3,98.9,4.0,613.6,5.25,0.161,0.877,1195.0,2
10.87,75.51,15.5,56.4,7.2,36.6,1.46,0.185,0.151,158.0,1
10.87,82.87,25.7,83.9,18.3,673.9,1.06,0.135,0.166,6871.0,1
40.84,319.41,25.3,59.1,2.0,555.0,2.55,0.359,0.639,1159.0,1
5.31,22.32,22.6,50.7,10.4,615.5,4.31,0.297,0.045,5658.0,0
16.0,104.53,24.3,43.5,6.5,261.7,5.77,0.077,0.209,633.0,0
0.8,3.89,29.3,61.9,0.5,15.8,1.11,0.282,0.008,10445.0,1
30.78,202.58,24.6,91.0,8.0,157.4,0.1,0.435,0.405,837.0,2
25.2,152.45,33.1,47.4,92.6,16.7,6.77,0.068,0.305,3656.0,1
30.77,196.13,24.8,98.5,40.8,27.5,1.84,0.165,0.392,2483.0,1
140.49,692.36,32.0,59.8,8.5,16.3,15.56,0.21,1.0,100.0,2
30.77,107.45,37.2,41.5,2.2,77.7,1.38,0.15,0.215,2008.0,1
49.75,310.36,34.8,67.2,0.3,210.6,1.39,0.166,0.621,6441.0,1
6.93,44.62,18.8,88.3,14.3,45.3,0.58,0.169,0.089,498.0,1
40.76,246.3,27.3,87.3,15.6,10.0,14.86,0.625,0.493,470.0,2
0.21,1.3,25.6,95.5,1.3,136.3,4.92,0.484,0.003,4315.0,1
15.63,121.2,27.3,53.2,21.9,148.4,0.74,0.216,0.242,512.0,1
28.26,199.07,28.0,53.1,9.6,294.9,5.63,0.041,0.398,1699.0,0
21.18,153.6,30.2,76.1,5.5,29.3,2.39,0.161,0.307,4920.0,1
29.27,181.27,22.8,49.7,37.7,91.5,16.66,0.135,0.363,4629.0,0
42.29,252.95,33.2,80.0,2.1,146.6,5.06,0.188,0.506,411.0,1
20.2,103.06,24.0,65.3,12.8,154.5,5.12,0.163,0.206,598.0,0
17.84,108.32,29.8,68.7,13.8,165.6,7.2,0.282,0.217,1692.0,0
15.69,92.61,18.4,89.1,10.7,260.9,1.44,0.049,0.185,450.0,1
7.65,28.43,23.3,82.4,25.7,254.9,5.16,0.129,0.057,7145.0,0
45.56,306.16,37.3,99.1,3.3,138.8,7.88,0.042,0.612,7324.0,1
4.48,23.06,24.6,60.0,5.8,19.1,10.72,0.05,0.046,5200.0,1
0.11,0.38,37.6,80.5,4.0,485.4,5.5,0.246,0.001,6447.0,0
14.76,111.09,11.2,68.2,14.6,91.6,8.08,0.033,0.222,283.0,0
1.73,8.65,18.0,93.3,29.0,164.2,10.98,0.127,0.017,773.0,0
18.25,72.02,26.1,68.3,86.9,66.3,2.51,0.434,0.144,1014.0,1
0.43,2.13,29.2,80.5,5.0,724.3,13.64,0.044,0.004,270.0,0
86.78,657.23,27.7,58.0,3.1,74.8,2.77,0.25,1.0,8221.0,3
18.08,127.48,24.3,48.1,7.6,10.0,2.31,0.264,0.255,1092.0,1
60.36,310.29,32.9,74.3,17.6,10.0,2.91,0.299,0.621,5973.0,2
5.6,17.62,27.6,99.0,4.0,91.5,1.61,0.312,0.035,3682.0,1
3.27,10.32,23.5,87.5,5.1,56.3,26.3,0.203,0.021,4287.0,0
0.04,0.23,24.8,71.0,1.1,32.8,25.24,0.029,0.0,148.0,0
14.11,66.13,37.4,93.0,10.7,188.5,9.99,0.21,0.132,12887.0,0
6.16,27.38,21.8,98.9,33.0,42.6,1.61,0.21,0.055,684.0,1
5.35,23.44,25.1,89.7,2.3,241.1,2.18,0.038,0.047,2969.0,0
54.37,409.76,15.6,49.3,25.9,242.7,18.49,0.558,0.82,144.0,2
11.11,69.09,36.1,94.3,10.4,96.6,3.69,0.159,0.138,2989.0,0
25.83,206.34,34.5,94.7,17.3,249.2,14.59,0.186,0.413,2489.0,1
74.52,473.86,21.6,78.4,4.8,41.4,5.22,0.143,0.948,8538.0,2
7.27,25.76,18.5,51.5,8.3,209.8,3.64,0.689,0.052,3886.0,0
2.16,12.1,22.5,80.5,12.7,565.2,1.18,0.642,0.024,1047.0,0
88.64,699.01,24.6,59.8,0.0,176.7,10.08,0.356,1.0,3841.0,2
2.69,13.57,29.6,93.4,7.3,29.6,2.22,0.165,0.027,2357.0,0
0.87,5.39,23.5,76.9,3.5,10.0,0.75,0.392,0.011,1024.0,1
20.57,72.86,29.4,42.7,19.0,51.7,3.36,0.127,0.146,7237.0,1
10.65,42.48,27.7,67.7,17.7,669.9,7.79,0.254,0.085,866.0,0
4.81,19.97,23.7,56.7,17.5,53.9,0.94,0.134,0.04,2345.0,1
19.45,106.96,28.0,65.4,5.9,402.5,3.31,0.307,0.214,5497.0,0
12.75,73.16,22.9,91.4,29.8,126.3,4.93,0.312,0.146,7321.0,0
1.87,13.25,27.4,93.6,6.5,87.1,2.47,0.267,0.026,100.0,0
11.64,57.83,21.1,44.7,10.6,154.1,2.05,0.11,0.116,632.0,0
19.42,95.76,28.9,40.7,68.6,121.7,23.84,0.257,0.192,1808.0,0
29.82,208.18,32.1,80.5,29.3,234.6,0.53,0.517,0.416,726.0,1
7.66,54.63,25.5,79.4,21.4,107.1,14.27,0.612,0.109,346.0,0
4.5,15.42,23.8,60.0,10.4,140.7,3.19,0.118,0.031,3183.0,0
9.16,46.26,22.5,74.3,3.4,100.0,5.79,0.412,0.093,2005.0,0
21.37,107.64,14.0,74.4,2.5,25.6,3.76,0.375,0.215,5341.0,1
25.69,166.6,26.8,70.9,4.9,319.5,3.57,0.214,0.333,4475.0,1
86.84,627.83,20.7,49.5,16.5,153.8,8.18,0.485,1.0,3702.0,2
19.67,132.57,25.4,82.8,25.3,45.1,26.62,0.553,0.265,16430.0,1
10.16,53.6,28.8,60.5,2.5,276.6,4.26,0.282,0.107,100.0,0
23.95,138.93,33.2,81.3,11.6,172.7,1.28,0.225,0.278,3204.0,1
7.95,32.09,21.6,53.9,22.2,98.0,1.79,0.632,0.064,823.0,1
7.55,22.86,23.1,59.0,6.1,199.0,1.11,0.138,0.046,4180.0,1
11.54,72.2,31.0,83.8,24.2,340.4,2.9,0.085,0.144,1069.0,0
4.86,37.81,40.3,77.2,40.9,97.9,1.77,0.27,0.076,1807.0,0
50.82,398.45,32.2,45.0,7.3,80.3,4.16,0.186,0.797,424.0,2
46.62,335.88,32.8,85.8,8.0,411.9,1.42,0.292,0.672,782.0,2
40.67,193.27,18.7,92.6,15.4,119.5,4.4,0.435,0.387,1135.0,1
0.56,3.38,24.9,50.1,4.4,748.3,5.29,0.224,0.007,1740.0,0
10.96,34.84,26.8,43.2,14.7,42.2,3.61,0.14,0.07,7244.0,0
34.2,155.52,31.5,53.1,48.7,10.0,0.92,0.104,0.311,5128.0,1
47.67,252.13,30.9,63.9,6.1,63.8,4.16,0.202,0.504,971.0,2
6.09,34.6,35.7,57.5,37.8,920.2,10.23,0.148,0.069,100.0,0
27.76,187.42,17.3,75.2,40.7,10.6,1.55,0.183,0.375,730.0,1
19.19,153.13,35.5,56.6,4.9,240.1,0.22,0.247,0.306,5636.0,1
4.29,25.92,25.0,61.8,37.7,138.6,6.48,0.267,0.052,13897.0,0
20.19,155.41,25.7,95.8,19.0,65.3,5.75,0.274,0.311,1618.0,1
9.76,52.67,39.7,85.0,55.3,115.1,0.43,0.189,0.105,3106.0,1
2.31,16.9,28.0,59.9,4.0,133.2,0.79,0.273,0.034,1457.0,0
7.86,62.55,29.2,70.8,9.4,14.5,1.1,0.267,0.125,1422.0,1
50.11,243.21,28.1,48.8,4.9,207.5,0.71,0.34,0.486,1169.0,1
3.14,15.68,27.4,86.6,2.5,424.8,4.21,0.077,0.031,3498.0,0
13.29,69.92,30.3,69.6,2.9,197.6,8.25,0.173,0.14,4481.0,0
3.14,17.52,28.5,58.3,34.1,690.6,2.64,0.097,0.035,281.0,0
4.84,21.69,37.0,98.6,0.8,1034.8,11.81,0.308,0.043,717.0,0
0.08,0.57,25.5,93.7,10.0,211.2,10.69,0.47,0.001,4357.0,0
9.83,71.94,25.0,86.6,4.2,10.0,4.17,0.153,0.144,1227.0,0
7.13,51.85,31.3,61.2,3.3,546.0,1.21,0.176,0.104,257.0,0
8.69,48.07,34.1,62.3,7.3,192.8,5.9,0.209,0.096,3454.0,0
36.92,269.45,35.1,65.6,15.2,328.0,6.69,0.433,0.539,488.0,1
5.55,21.33,33.8,62.5,0.7,35.4,2.39,0.491,0.043,2781.0,1
2.79,9.55,17.7,81.0,2.1,21.8,3.08,0.274,0.019,5019.0,1
3.3,17.07,30.0,43.4,7.0,307.8,2.61,0.275,0.034,6339.0,0
28.62,128.52,16.6,74.0,12.7,242.2,0.43,0.328,0.257,2173.0,1
34.67,169.75,31.6,54.8,80.4,220.7,0.38,0.287,0.34,2064.0,1
18.62,94.07,26.5,64.6,11.2,318.3,1.56,0.259,0.188,4435.0,1
16.9,91.33,28.9,54.0,2.9,416.7,0.77,0.429,0.183,3538.0,1
3.24,14.89,53.8,62.0,10.2,111.5,8.65,0.129,0.03,1558.0,0
29.51,137.93,31.3,87.7,9.8,327.9,5.45,0.378,0.276,644.0,0
